4788,Black brutal
4793,Mithril brutal
4798,Adamant brutal
4803,Rune brutal
4812,Zogre bones
4819,Bronze nails
4820,Iron nails
4821,Black nails
4822,Mithril nails
4823,Adamantite nails
4824,Rune nails
4825,Unstrung comp bow
4827,Comp ogre bow
4830,Fayrg bones
4832,Raurg bones
4834,Ourg bones
4840,Rogue's purse potion (unf)
4842,Relicym's balm (4)
4844,Relicym's balm (3)
4846,Relicym's balm (2)
4848,Relicym's balm (1)
4850,Ogre coffin key
4860,Ahrim's hood 0
4866,Ahrim's staff 0
4872,Ahrim's robe top 0
4878,Ahrim's robe skirt 0
4884,Dharok's helm 0
4890,Dharok's greataxe 0
4896,Dharok's platebody 0
4902,Dharok's platelegs 0
4908,Guthan's helm 0
4914,Guthan's warspear 0
4920,Guthan's platebody 0
4926,Guthan's chainskirt 0
4932,Karil's coif 0
4938,Karil's crossbow 0
4944,Karil's top 0
4950,Karil's skirt 0
4956,Torag's helm 0
4962,Torag's hammers 0
4968,Torag's platebody 0
4974,Torag's platelegs 0
4980,Verac's helm 0
4986,Verac's flail 0
4992,Verac's brassard 0
4998,Verac's plateskirt 0
5001,Raw cave eel
5003,Cave eel
5014,Mining helmet
5016,Bone spear
5018,Bone club
5024,Woven top
5026,Woven top
5028,Woven top
5030,Shirt
5032,Shirt
5034,Shirt
5036,Trousers
5038,Trousers
5040,Trousers
5042,Shorts
5044,Shorts
5046,Shorts
5048,Skirt
5050,Skirt
5052,Skirt
5096,Marigold seed
5097,Rosemary seed
5098,Nasturtium seed
5099,Woad seed
5100,Limpwurt seed
5101,Redberry seed
5102,Cadavaberry seed
5103,Dwellberry seed
5104,Jangerberry seed
5105,Whiteberry seed
5106,Poison ivy seed
5280,Cactus seed
5281,Belladonna seed
5282,Bittercap mushroom spore
5283,Apple tree seed
5284,Banana tree seed
5285,Orange tree seed
5286,Curry tree seed
5287,Pineapple seed
5288,Papaya tree seed
5289,Palm tree seed
5290,Calquat tree seed
5291,Guam seed
5292,Marrentill seed
5293,Tarromin seed
5294,Harralander seed
5295,Ranarr seed
5296,Toadflax seed
5297,Irit seed
5298,Avantoe seed
5299,Kwuarm seed
5300,Snapdragon seed
5301,Cadantine seed
5302,Lantadyme seed
5303,Dwarf weed seed
5304,Torstol seed
5305,Barley seed
5306,Jute seed
5307,Hammerstone seed
5308,Asgarnian seed
5309,Yanillian seed
5310,Krandorian seed
5311,Wildblood seed
5312,Acorn
5313,Willow seed
5314,Maple seed
5315,Yew seed
5316,Magic seed
5318,Potato seed
5319,Onion seed
5320,Sweetcorn seed
5321,Watermelon seed
5322,Tomato seed
5323,Strawberry seed
5324,Cabbage seed
5325,Gardening trowel
5329,Secateurs
5331,Watering can
5341,Rake
5343,Seed dibber
5345,Gardening boots
5350,Plant pot
5352,Unfired plant pot
5354,Plant pot
5376,Basket
5386,Apples (5)
5396,Oranges (5)
5406,Strawberries (5)
5416,Bananas (5)
5418,Empty sack
5438,Potatoes (10)
5458,Onions (10)
5478,Cabbages (10)
5504,Strawberry
5516,Elemental talisman
5521,Binding necklace
5523,Tiara mould
5525,Tiara
5527,Air tiara
5529,Mind tiara
5531,Water tiara
5533,Body tiara
5535,Earth tiara
5537,Fire tiara
5539,Cosmic tiara
5541,Nature tiara
5543,Chaos tiara
5545,Law tiara
5547,Death tiara
5549,Blood tiara
5574,Initiate sallet
5575,Initiate hauberk
5576,Initiate cuisse
5616,Bronze arrow (p+)
5617,Iron arrow (p+)
5618,Steel arrow (p+)
5619,Mithril arrow (p+)
5620,Adamant arrow (p+)
5621,Rune arrow (p+)
5622,Bronze arrow (p++)
5623,Iron arrow (p++)
5624,Steel arrow (p++)
5625,Mithril arrow (p++)
5626,Adamant arrow (p++)
5627,Rune arrow (p++)
5628,Bronze dart (p+)
5629,Iron dart (p+)
5630,Steel dart (p+)
5631,Black dart (p+)
5632,Mithril dart (p+)
5633,Adamant dart (p+)
5634,Rune dart (p+)
5635,Bronze dart (p++)
5636,Iron dart (p++)
5637,Steel dart (p++)
5638,Black dart (p++)
5639,Mithril dart (p++)
5640,Adamant dart (p++)
5641,Rune dart (p++)
5642,Bronze javelin (p+)
5643,Iron javelin (p+)
5644,Steel javelin (p+)
5645,Mithril javelin (p+)
5646,Adamant javelin (p+)
5647,Rune javelin (p+)
5648,Bronze jav'n (p++)
5649,Iron javelin (p++)
5650,Steel javelin (p++)
5651,Mithril javelin (p++)
5652,Adamant javelin (p++)
5653,Rune javelin (p++)
5654,Bronze knife (p+)
5655,Iron knife (p+)
5656,Steel knife (p+)
5657,Mithril knife (p+)
5658,Black knife (p+)
5659,Adamant knife (p+)
5660,Rune knife (p+)
5661,Bronze knife (p++)
5662,Iron knife (p++)
5663,Steel knife (p++)
5664,Mithril knife (p++)
5665,Black knife (p++)
5666,Adamant knife (p++)
5667,Rune knife (p++)
5668,Iron dagger (p+)
5670,Bronze dagger (p+)
5672,Steel dagger (p+)
5674,Mithril dagger (p+)
5676,Adamant dagger (p+)
5678,Rune dagger (p+)
5680,Dragon dagger (p+)
5682,Black dagger (p+)
5686,Iron dagger (p++)
5688,Bronze dagger (p++)
5690,Steel dagger (p++)
5692,Mithril dagger (p++)
5694,Adamant dagger (p++)
5696,Rune dagger (p++)
5698,Dragon dagger (p++)
5700,Black dagger (p++)
5704,Bronze spear (p+)
5706,Iron spear (p+)
5708,Steel spear (p+)
5710,Mithril spear (p+)
5712,Adamant spear (p+)
5714,Rune spear (p+)
5716,Dragon spear (p+)
5718,Bronze spear (p++)
5720,Iron spear (p++)
5722,Steel spear (p++)
5724,Mithril spear (p++)
5726,Adamant spear (p++)
5728,Rune spear (p++)
5730,Dragon spear (p++)
5734,Black spear (p+)
5736,Black spear (p++)
5739,Asgarnian ale (m)
5741,Mature wmb
5743,Greenman's ale (m)
5745,Dragon bitter (m)
5747,Dwarven stout (m)
5749,Moonlight mead (m)
5751,Axeman's folly
5753,Axeman's folly (m)
5755,Chef's delight
5757,Chef's delight (m)
5759,Slayer's respite
5761,Slayer's respite (m)
5763,Cider
5765,Mature cider
5767,Ale yeast
5769,Calquat keg
5771,Dwarven stout (1)
5773,Dwarven stout (2)
5775,Dwarven stout (3)
5777,Dwarven stout (4)
5779,Asgarnian ale (1)
5781,Asgarnian ale (2)
5783,Asgarnian ale (3)
5785,Asgarnian ale (4)
5787,Greenman's ale (1)
5789,Greenman's ale (2)
5791,Greenman's ale (3)
5793,Greenman's ale (4)
5795,Mind bomb (1)
5797,Mind bomb (2)
5799,Mind bomb (3)
5801,Mind bomb (4)
5803,Dragon bitter (1)
5805,Dragon bitter (2)
5807,Dragon bitter (3)
5809,Dragon bitter (4)
5811,Moonlight mead (1)
5813,Moonlight mead (2)
5815,Moonlight mead (3)
5817,Moonlight mead (4)
5819,Axeman's folly (1)
5821,Axeman's folly (2)
5823,Axeman's folly (3)
5825,Axeman's folly (4)
5827,Chef's delight (1)
5829,Chef's delight (2)
5831,Chef's delight (3)
5833,Chef's delight (4)
5835,Slayer's respite (1)
5837,Slayer's respite (2)
5839,Slayer's respite (3)
5841,Slayer's respite (4)
5843,Cider (1)
5845,Cider (2)
5847,Cider (3)
5849,Cider (4)
5851,Dwarven stout (m1)
5853,Dwarven stout (m2)
5855,Dwarven stout (m3)
5857,Dwarven stout (m4)
5859,Asgarnian ale (m1)
5861,Asgarnian ale (m2)
5863,Asgarnian ale (m3)
5865,Asgarnian ale (m4)
5867,Greenman's ale (m1)
5869,Greenman's ale (m2)
5871,Greenman's ale (m3)
5873,Greenman's ale (m4)
5875,Mind bomb (m1)
5877,Mind bomb (m2)
5879,Mind bomb (m3)
5881,Mind bomb (m4)
5883,Dragon bitter (m1)
5885,Dragon bitter (m2)
5887,Dragon bitter (m3)
5889,Dragon bitter (m4)
5891,M'light mead (m1)
5893,M'light mead (m2)
5895,M'light mead (m3)
5897,M'light mead (m4)
5899,Axeman's folly (m1)
5901,Axeman's folly (m2)
5903,Axeman's folly (m3)
5905,Axeman's folly (m4)
5907,Chef's delight (m1)
5909,Chef's delight (m2)
5911,Chef's delight (m3)
5913,Chef's delight (m4)
5915,Slayer respite (m1)
5917,Slayer respite (m2)
5919,Slayer respite (m3)
5921,Slayer respite (m4)
5923,Cider (m1)
5925,Cider (m2)
5927,Cider (m3)
5929,Cider (m4)
5931,Jute fibre
5933,Willow branch
5935,Coconut milk
5937,Weapon poison+
5940,Weapon poison++
5943,Antipoison+ (4)
5945,Antipoison+ (3)
5947,Antipoison+ (2)
5949,Antipoison+ (1)
5952,Antipoison++ (4)
5954,Antipoison++ (3)
5956,Antipoison++ (2)
5958,Antipoison++ (1)
5968,Tomatoes (5)
5970,Curry leaf
5972,Papaya fruit
5974,Coconut
5976,Coconut
5978,Coconut shell
5980,Calquat fruit
5982,Watermelon
5984,Watermelon slice
5986,Sweetcorn
5988,Cooked sweetcorn
5992,Apple mush
5994,Hammerstone hops
5996,Asgarnian hops
5998,Yanillian hops
6000,Krandorian hops
6002,Wildblood hops
6004,Bittercap mushroom
6006,Barley
6008,Barley malt
6010,Marigolds
6012,Nasturtiums
6014,Rosemary
6016,Cactus spine
6018,Poison ivy berries
6020,Leaves
6022,Leaves
6024,Leaves
6026,Leaves
6028,Leaves
6030,Leaves
6032,Compost
6034,Supercompost
6036,Plant cure
6038,Magic string
6041,Pre-nature amulet
6043,Oak roots
6045,Willow roots
6047,Maple roots
6049,Yew roots
6051,Magic roots
6061,Bronze bolts (p+)
6062,Bronze bolts (p++)
6128,Rock-shell helm
6129,Rock-shell plate
6130,Rock-shell legs
6131,Spined helm
6133,Spined body
6135,Spined chaps
6137,Skeletal helm
6139,Skeletal top
6141,Skeletal bottoms
6143,Spined boots
6145,Rock-shell boots
6147,Skeletal boots
6149,Spined gloves
6151,Rock-shell gloves
6153,Skeletal gloves
6155,Dagannoth hide
6157,Rock-shell chunk
6159,Rock-shell shard
6161,Rock-shell splinter
6163,Skull piece
6165,Ribcage piece
6167,Fibula piece
6169,Circular hide
6171,Flattened hide
6173,Stretched hide
6211,Teak pyre logs
6213,Mahogany pyre logs
6215,Broodoo shield (10)
6235,Broodoo shield
6237,Broodoo shield (10)
6257,Broodoo shield
6259,Broodoo shield (10)
6279,Broodoo shield
6287,Snake hide
6289,Snakeskin
6291,Spider carcass
6293,Spider on stick
6295,Spider on shaft
6297,Spider on stick
6299,Spider on shaft
6305,Skewer stick
6306,Trading sticks
6311,Gout tuber
6313,Opal machete
6315,Jade machete
6317,Red topaz machete
6319,Proboscis
6322,Snakeskin body
6324,Snakeskin chaps
6326,Snakeskin bandana
6328,Snakeskin boots
6330,Snakeskin vambraces
6335,Tribal mask
6337,Tribal mask
6339,Tribal mask
6341,Tribal top
6343,Villager robe
6345,Villager hat
6347,Villager armband
6349,Villager sandals
6351,Tribal top
6353,Villager robe
6355,Villager hat
6357,Villager sandals
6359,Villager armband
6361,Tribal top
6363,Villager robe
6365,Villager hat
6367,Villager sandals
6369,Villager armband
6371,Tribal top
6373,Villager robe
6375,Villager hat
6377,Villager sandals
6379,Villager armband
6382,Fez
6384,Desert top
6386,Desert robes
6388,Desert top
6390,Desert legs
6392,Menap headgear
6394,Menaphite top
6396,Menaphite robe
6398,Menap action kilt
6400,Menap headgear
6402,Menaphite top
6404,Menaphite robe
6406,Menap action kilt
6408,Oak blackjack (o)
6410,Oak blackjack (d)
6412,Willow blackjack (o)
6414,Willow blackjack (d)
6416,Maple blackjack
6418,Maple blackjack (o)
6420,Maple blackjack (d)
6470,Compost potion (4)
6472,Compost potion (3)
6474,Compost potion (2)
6476,Compost potion (1)
6522,Toktz-xil-ul
6523,Toktz-xil-ak
6524,Toktz-ket-xil
6525,Toktz-xil-ek
6526,Toktz-mej-tal
6527,Tzhaar-ket-em
6528,Tzhaar-ket-om
6562,Mud battlestaff
6563,Mystic mud staff
6568,Obsidian cape
6571,Uncut onyx
6573,Onyx
6575,Onyx ring
6577,Onyx necklace
6581,Onyx amulet
6583,Ring of stone
6585,Amulet of fury
6587,White claws
6589,White battleaxe
6591,White dagger
6593,White dagger (p)
6595,White dagger (p+)
6597,White dagger (p++)
6599,White halberd
6601,White mace
6603,White magic staff
6605,White sword
6607,White longsword
6609,White 2h sword
6611,White scimitar
6613,White warhammer
6615,White chainbody
6617,White platebody
6619,White boots
6621,White helm
6623,White full helm
6625,White platelegs
6627,White plateskirt
6629,White gloves
6631,White sq shield
6633,White kiteshield
6667,Fishbowl
6681,Ground guam
6683,Ground seaweed
6685,Saradomin brew (4)
6687,Saradomin brew (3)
6689,Saradomin brew (2)
6691,Saradomin brew (1)
6693,Crushed nest
6697,Pat of butter
6701,Baked potato
6703,Potato with butter
6705,Potato with cheese
6724,Seercull
6729,Dagannoth bones
6731,Seers' ring
6733,Archers' ring
6735,Warrior ring
6737,Berserker ring
6739,Dragon hatchet
6760,Guthix mjolnir
6762,Saradomin mjolnir
6764,Zamorak mjolnir
6794,Choc-ice
6809,Granite legs
6812,Wyvern bones
6814,Fur
6889,Mages' book
6908,Beginner wand
6910,Apprentice wand
6912,Teacher wand
6914,Master wand
6916,Infinity top
6918,Infinity hat
6920,Infinity boots
6922,Infinity gloves
6924,Infinity bottoms
6959,Cape
6962,Triangle sandwich
6971,Sandstone (1kg)
6973,Sandstone (2kg)
6975,Sandstone (5kg)
6977,Sandstone (10kg)
6979,Granite (500g)
6981,Granite (2kg)
6983,Granite (5kg)
7051,Unlit bug lantern
7054,Chilli potato
7056,Egg potato
7058,Mushroom potato
7060,Tuna potato
7062,Chilli con carne
7064,Egg and tomato
7066,Mushroom & onion
7068,Tuna and corn
7070,Minced meat
7072,Spicy sauce
7074,Chopped garlic
7076,Uncooked egg
7078,Scrambled egg
7080,Sliced mushrooms
7082,Fried mushrooms
7084,Fried onions
7086,Chopped tuna
7088,Sweetcorn
7110,Stripy pirate shirt
7112,Pirate bandana
7114,Pirate boots
7116,Pirate leggings
7122,Stripy pirate shirt
7124,Pirate bandana
7126,Pirate leggings
7128,Stripy pirate shirt
7130,Pirate bandana
7132,Pirate leggings
7134,Stripy pirate shirt
7136,Pirate bandana
7138,Pirate leggings
7158,Dragon 2h sword
7159,Insulated boots
7162,Pie recipe book
7164,Part mud pie
7166,Part mud pie
7168,Raw mud pie
7170,Mud pie
7172,Part garden pie
7174,Part garden pie
7176,Raw garden pie
7178,Garden pie
7180,Half a garden pie
7182,Part fish pie
7184,Part fish pie
7186,Raw fish pie
7188,Fish pie
7190,Half a fish pie
7192,Part admiral pie
7194,Part admiral pie
7196,Raw admiral pie
7198,Admiral pie
7200,Half an admiral pie
7202,Part wild pie
7204,Part wild pie
7206,Raw wild pie
7208,Wild pie
7210,Half a wild pie
7212,Part summer pie
7214,Part summer pie
7216,Raw summer pie
7218,Summer pie
7220,Half a summer pie
7223,Roast rabbit
7224,Skewered rabbit
7225,Iron spit
7228,Cooked chompy
7230,Skewered chompy
7319,Red boater
7321,Orange boater
7323,Green boater
7325,Blue boater
7327,Black boater
7329,Red firelighter
7330,Green firelighter
7331,Blue firelighter
7332,Black shield (h1)
7334,Adamant shield (h1)
7336,Rune shield (h1)
7338,Black shield (h2)
7340,Adamant shield (h2)
7342,Rune shield (h2)
7344,Black shield (h3)
7346,Adamant shield (h3)
7348,Rune shield (h3)
7350,Black shield (h4)
7352,Adamant shield (h4)
7354,Rune shield (h4)
7356,Black shield (h5)
7358,Adamant shield (h5)
7360,Rune shield (h5)
7362,Studded body (g)
7364,Studded body (t)
7366,Studded chaps (g)
7368,Studded chaps (t)
7370,Dragonhide body (g)
7372,Dragonhide body (t)
7374,Dragonhide body (g)
7376,Dragonhide body (t)
7378,Dragonhide chaps (g)
7380,Dragonhide chaps (t)
7382,Dragonhide chaps (g)
7384,Dragonhide chaps (t)
7386,Wizard robe skirt (g)
7388,Wizard robe skirt (t)
7390,Wizard robe top (g)
7392,Wizard robe top (t)
7394,Wizard hat (g)
7396,Wizard hat (t)
7398,Enchanted robe
7399,Enchanted top
7400,Enchanted hat
7416,Mole claw
7418,Mole skin
7433,Wooden spoon
7435,Egg whisk
7437,Spork
7439,Spatula
7441,Frying pan
7443,Skewer
7445,Rolling pin
7447,Kitchen knife
7449,Meat tenderiser
7451,Cleaver
7521,Cooked crab meat
7566,Raw jubbly
7568,Cooked jubbly
7650,Silver dust
7652,Guthix balance (unf)
7654,Guthix balance (unf)
7656,Guthix balance (unf)
7658,Guthix balance (unf)
7660,Guthix balance (4)
7662,Guthix balance (3)
7664,Guthix balance (2)
7666,Guthix balance (1)
7668,Gadderhammer
7759,Toy soldier
7763,Toy doll
7767,Toy mouse
7771,Clockwork cat
7801,Snake hide
7934,Field ration
7936,Pure essence
7939,Tortoise shell
7944,Raw monkfish
7946,Monkfish
8007,Varrock teleport
8008,Lumbridge teleport
8009,Falador teleport
8010,Camelot teleport
8011,Ardougne teleport
8012,Watchtower t'port
8013,Teleport to house
8014,Bones to bananas
8015,Bones to peaches
8016,Enchant sapphire
8017,Enchant emerald
8018,Enchant ruby
8019,Enchant diamond
8020,Enchant dragonstn.
8021,Enchant onyx
8431,Bagged plant 1
8496,Crude wooden chair
8498,Wooden chair
8500,Rocking chair
8502,Oak chair
8504,Oak armchair
8506,Teak armchair
8508,Mahogany armchair
8510,Wooden bookcase
8512,Oak bookcase
8514,Mahogany b'kcase
8516,Beer barrel
8518,Cider barrel
8520,Asgarnian ale
8522,Greenman's ale
8524,Dragon bitter
8526,Chef's delight
8528,Wood kitchen table
8530,Oak kitchen table
8532,Teak kitchen table
8548,Wood dining table
8550,Oak dining table
8552,Carved oak table
8554,Teak table
8556,Carved teak table
8558,Mahogany table
8560,Opulent table
8562,Wooden bench
8564,Oak bench
8566,Carved oak bench
8568,Teak dining bench
8570,Carved teak bench
8572,Mahogany bench
8574,Gilded bench
8576,Wooden bed
8578,Oak bed
8580,Large oak bed
8582,Teak bed
8584,Large teak bed
8588,Gilded 4-poster
8590,Oak clock
8592,Teak clock
8594,Gilded clock
8596,Shaving stand
8598,Oak shaving stand
8600,Oak dresser
8602,Teak dresser
8604,Fancy teak dresser
8606,Mahogany dresser
8608,Gilded dresser
8610,Shoe box
8612,Oak drawers
8614,Oak wardrobe
8616,Teak drawers
8618,Teak wardrobe
8620,Mahogany 'drobe
8622,Gilded wardrobe
8778,Oak plank
8780,Teak plank
8782,Mahogany plank
8784,Gold leaf
8786,Marble block
8788,Magic stone
8790,Bolt of cloth
8792,Clockwork
8794,Saw
8837,Timber beam
8872,Bone dagger
8874,Bone dagger (p)
8876,Bone dagger (p+)
8878,Bone dagger (p++)
8880,Dorgeshuun c'bow
8882,Bone bolts
8901,Black mask (10)
8921,Black mask
9003,Security book
9004,Stronghold notes
9026,Ivory comb
9028,Golden scarab
9030,Stone scarab
9032,Pottery scarab
9034,Golden statuette
9036,Pottery statuette
9038,Stone statuette
9040,Gold seal
9042,Stone seal
9044,Pharaoh's sceptre (3)
9050,Pharaoh's sceptre
9052,Locust meat
9075,Astral rune
9140,Iron bolts
9141,Steel bolts
9142,Mithril bolts
9143,Adamant bolts
9144,Runite bolts
9145,Silver bolts
9174,Bronze crossbow
9177,Iron crossbow
9179,Steel crossbow
9181,Mith crossbow
9183,Adamant crossbow
9185,Rune crossbow
9187,Jade bolt tips
9188,Topaz bolt tips
9189,Sapphire bolt tips
9190,Emerald bolt tips
9191,Ruby bolt tips
9192,Diamond bolt tips
9193,Dragon bolt tips
9194,Onyx bolt tips
9236,Opal bolts (e)
9238,Pearl bolts (e)
9239,Topaz bolts (e)
9240,Sapphire bolts (e)
9241,Emerald bolts (e)
9242,Ruby bolts (e)
9243,Diamond bolts (e)
9244,Dragon bolts (e)
9245,Onyx bolts (e)
9287,Iron bolts (p)
9288,Steel bolts (p)
9289,Mithril bolts (p)
9290,Adamant bolts (p)
9291,Runite bolts (p)
9292,Silver bolts (p)
9294,Iron bolts (p+)
9295,Steel bolts (p+)
9296,Mithril bolts (p+)
9297,Adamant bolts (p+)
9298,Runite bolts (p+)
9299,Silver bolts (p+)
9301,Iron bolts (p++)
9302,Steel bolts (p++)
9303,Mithril bolts (p++)
9304,Adamant bolts (p++)
9305,Runite bolts (p++)
9306,Silver bolts (p++)
9336,Topaz bolts
9337,Sapphire bolts
9338,Emerald bolts
9339,Ruby bolts
9340,Diamond bolts
9341,Dragon bolts
9342,Onyx bolts
9375,Bronze bolts (unf)
9377,Iron bolts (unf)
9378,Steel bolts (unf)
9379,Mithril bolts (unf)
9380,Adamant bolts (unf)
9381,Runite bolts (unf)
9382,Silver bolts (unf)
9416,Mith grapple tip
9418,Mith grapple
9419,Mith grapple
9420,Bronze limbs
9423,Iron limbs
9425,Steel limbs
9427,Mithril limbs
9429,Adamantite limbs
9431,Runite limbs
9434,Bolt mould
9436,Sinew
9438,Crossbow string
9440,Wooden stock
9442,Oak stock
9444,Willow stock
9446,Teak stock
9448,Maple stock
9450,Mahogany stock
9452,Yew stock
9454,Bronze c'bow (u)
9457,Iron c'bow (u)
9459,Steel c'bow (u)
9461,Mithril c'bow (u)
9463,Adamant c'bow (u)
9465,Runite c'bow (u)
9469,Grand seed pod
9470,Gnome scarf
9472,Gnome goggles
9475,Mint cake
9629,Tyras helm
9634,Vyrewatch top
9636,Vyrewatch legs
9638,Vyrewatch shoes
9640,Citizen top
9642,Citizen trousers
9644,Citizen shoes
9666,Pros'yte harness m
9668,Initiate harness m
9670,Pros'yte harness f
9672,Proselyte sallet
9674,Proselyte hauberk
9676,Proselyte cuisse
9678,Proselyte tasset
9729,Elemental helmet
9731,Mind shield
9733,Mind helmet
9735,Desert goat horn
9736,Goat horn dust
9739,Combat potion (4)
9741,Combat potion (3)
9743,Combat potion (2)
9745,Combat potion (1)
9843,Oak cape rack
9844,Teak cape rack
9845,M'gany cape rack
9846,Gilded cape rack
9847,Marble cape rack
9848,Magical cape rack
9849,Oak toy box
9850,Teak toy box
9851,Mahogany toy box
9852,Oak magic wardrobe
9853,Carved oak magic wardrobe
9854,Teak magic wardrobe
9855,Carved teak magic wardrobe
9856,Mahogany magic wardrobe
9857,Gilded magic wardrobe
9858,Marble magic wardrobe
9859,Oak armour case
9860,Teak armour case
9861,M'gany arm'r case
9862,Oak treasure chest
9863,Teak treas' chest
9864,M'gany treas' chest
9865,Oak costume box
9866,Teak costume box
9867,Mahogany cos box
9978,Raw bird meat
9980,Roast bird meat
9984,Skewered bird meat
9986,Raw beast meat
9988,Roast beast meat
9992,Skewered beast
9994,Spicy tomato
9996,Spicy minced meat
9998,Hunter potion (4)
10000,Hunter potion (3)
10002,Hunter potion (2)
10004,Hunter potion (1)
10006,Bird snare
10008,Box trap
10010,Butterfly net
10012,Butterfly jar
10014,Black warlock
10016,Snowy knight
10018,Sapphire glacialis
10020,Ruby harvest
10025,Magic box
10029,Teasing stick
10031,Rabbit snare
10033,Chinchompa
10034,Red chinchompa
10035,Kyatt legs
10037,Kyatt top
10039,Kyatt hat
10041,Larupia legs
10043,Larupia top
10045,Larupia hat
10047,Graahk legs
10049,Graahk top
10051,Graahk headdress
10053,Wood camo top
10055,Wood camo legs
10057,Jungle camo top
10059,Jungle camo legs
10061,Desert camo top
10063,Desert camo legs
10065,Polar camo top
10067,Polar camo legs
10069,Spotted cape
10071,Spottier cape
10075,Gloves of silence
10077,Spiky vambraces
10079,Green spiky vambraces
10081,Blue spiky vambraces
10083,Red spiky vambraces
10085,Black spiky vambraces
10087,Stripy feather
10088,Red feather
10089,Blue feather
10090,Yellow feather
10091,Orange feather
10093,Tatty larupia fur
10095,Larupia fur
10097,Tatty graahk fur
10099,Graahk fur
10101,Tatty kyatt fur
10103,Kyatt fur
10105,Kebbit spike
10107,Long kebbit spike
10109,Kebbit teeth
10111,Kebbit teeth dust
10113,Kebbit claws
10115,Dark kebbit fur
10117,Polar kebbit fur
10119,Feldip weasel fur
10121,Common kebbit fur
10123,Desert devil fur
10125,Spotted kebbit fur
10127,Dashing kebbit fur
10129,Barb-tail harpoon
10132,Strung rabbit foot
10134,Rabbit foot
10136,Rainbow fish
10138,Raw rainbow fish
10142,Guam tar
10143,Marrentill tar
10144,Tarromin tar
10145,Harralander tar
10146,Orange salamander
10147,Red salamander
10148,Black salamander
10149,Swamp lizard
10150,Noose wand
10156,Hunters' crossbow
10158,Kebbit bolts
10159,Long kebbit bolts
10280,Willow composite bow
10282,Yew composite bow
10284,Magic composite bow
10286,Rune helm (h1)
10288,Rune helm (h2)
10290,Rune helm (h3)
10292,Rune helm (h4)
10294,Rune helm (h5)
10296,Adamant helm (h1)
10298,Adamant helm (h2)
10300,Adamant helm (h3)
10302,Adamant helm (h4)
10304,Adamant helm (h5)
10306,Black helm (h1)
10308,Black helm (h2)
10310,Black helm (h3)
10312,Black helm (h4)
10314,Black helm (h5)
10316,Bob shirt
10318,Bob shirt
10320,Bob shirt
10322,Bob shirt
10324,Bob shirt
10326,Purple firelighter
10327,White firelighter
10330,Third-age range top
10332,Third-age range legs
10334,Third-age range coif
10336,Third-age vambraces
10338,Third-age robe top
10340,Third-age robe
10342,Third-age mage hat
10344,Third-age amulet
10346,Third-age platelegs
10348,Third-age platebody
10350,Third-age full helmet
10352,Third-age kiteshield
10354,Amulet of glory (t4)
10362,Amulet of glory (t)
10364,Strength amulet (t)
10366,Amulet of magic (t)
10368,Zamorak vambraces
10370,Zamorak body
10372,Zamorak chaps
10374,Zamorak coif
10376,Guthix vambraces
10378,Guthix body
10380,Guthix chaps
10382,Guthix coif
10384,Saradomin vambraces
10386,Saradomin body
10388,Saradomin chaps
10390,Saradomin coif
10392,A powdered wig
10394,Flared trousers
10396,Pantaloons
10398,Sleeping cap
10400,Black elegant shirt
10402,Black elegant legs
10404,Red elegant shirt
10406,Red elegant legs
10408,Blue elegant shirt
10410,Blue elegant legs
10412,Green elegant shirt
10414,Green elegant legs
10416,Purple elegant shirt
10418,Purple elegant legs
10420,White elegant blouse
10422,White elegant skirt
10424,Red elegant blouse
10426,Red elegant skirt
10428,Blue elegant blouse
10430,Blue elegant skirt
10432,Green elegant blouse
10434,Green elegant skirt
10436,Purple elegant blouse
10438,Purple elegant skirt
10440,Saradomin crozier
10442,Guthix crozier
10444,Zamorak crozier
10446,Saradomin cloak
10448,Guthix cloak
10450,Zamorak cloak
10452,Saradomin mitre
10454,Guthix mitre
10456,Zamorak mitre
10458,Saradomin robe top
10460,Zamorak robe top
10462,Guthix robe top
10464,Saradomin robe legs
10466,Guthix robe legs
10468,Zamorak robe legs
10470,Saradomin stole
10472,Guthix stole
10474,Zamorak stole
10476,Purple sweets
10564,Granite body
10589,Granite helm
10808,Arctic pyre logs
10814,Hair
10816,Raw yak meat
10818,Yak-hide
10820,Cured yak-hide
10822,Yak-hide armour
10824,Yak-hide armour
10826,Fremennik round shield
10828,Helm of neitiznot
10891,Wooden cat
10909,Mixture - step 1 (4)
10911,Mixture - step 1 (3)
10913,Mixture - step 1 (2)
10915,Mixture - step 1 (1)
10917,Mixture - step 2 (4)
10919,Mixture - step 2 (3)
10921,Mixture - step 2 (2)
10923,Mixture - step 2 (1)
10925,Sanfew serum (4)
10927,Sanfew serum (3)
10929,Sanfew serum (2)
10931,Sanfew serum (1)
10937,Nail beast nails
10952,Slayer bell
10954,Frog-leather body
10956,Frog-leather chaps
10958,Frog-leather boots
10973,Light orb
10978,Swamp weed
10981,Cave goblin wire
11037,Brine sabre
11061,Ancient mace
11065,Bracelet mould
11069,Gold bracelet
11072,Sapphire bracelet
11074,Bracelet of clay
11076,Emerald bracelet
11079,Castle wars brace (3)
11083,Castle wars brace (1)
11085,Ruby bracelet
11088,Inoculation brace
11090,Phoenix necklace
11092,Diamond bracelet
11095,Forinthry brace (5)
11103,Forinthry brace (1)
11105,Skills necklace (4)
11113,Skills necklace
11115,Dragon bracelet
11118,Combat bracelet (4)
